2871,2,5,2,5,2,5,2,5
2872,1,4,1,4,1,4,1,4
2873,5,7,5,7,5,7,5,7
2874,4,2,4,2,4,2,4,2
2875,0,0,0,0,0,0,0,0
2876,2,2,2,2,2,2,2,2
2877,7,1,7,1,7,1,7,1
2878,2,0,2,0,2,0,2,0
2879,8,33,9,34,9,34,9,34
2881,0,3,0,3,0,3,0,3
2882,11,1,11,1,11,1,11,1
2883,23,10,24,10,24,10,25,10
2884,30,55,34,71,34,74,34,77
2885,2,11,2,11,3,11,3,11
2886,4,1,4,1,4,1,4,1
2887,5,7,6,7,6,7,6,7
2891,4,1,4,1,4,2,4,2
2892,2,2,2,2,2,2,2,2
2894,6,1,6,1,7,1,7,1
2895,4,11,6,12,6,13,6,13
2896,49,76,49,80,49,81,49,82
2897,5,7,5,7,5,7,5,7
2898,2,3,2,3,2,3,2,3
2899,2,2,3,3,3,3,3,3
2901,7,5,8,5,8,5,8,5
2904,1,0,1,0,1,0,1,0
2905,1,0,1,0,1,0,1,0
2908,0,0,0,0,0,0,0,0
2909,1,0,1,0,1,0,1,0
2910,0,0,0,0,0,0,0,0
2913,1,1,1,1,1,1,1,1
2914,1,0,1,0,1,0,1,0
2915,0,1,1,1,1,1,1,1
2916,0,0,0,0,0,0,0,0
2917,4,9,4,9,4,10,4,10
2918,7,18,7,18,7,18,7,18
2919,0,4,0,4,0,4,0,4
2920,10,0,11,0,11,0,11,0
2921,1,1,1,1,1,1,1,1
2922,0,1,0,1,0,1,0,1
2924,23,5,23,5,23,5,23,5
2925,1516,388,1548,392,1557,395,1559,396
2928,48,32,49,32,49,34,49,35
2929,62,11,64,11,64,11,64,11
2930,661,766,710,879,725,905,735,939
2935,82,758,94,896,98,936,100,961
2936,7,6,7,6,7,6,7,6
2937,9,6,9,6,9,6,9,6
2938,15,36,15,36,15,36,15,36
2939,4,1,4,1,5,1,5,1
2940,5,11,6,11,6,11,6,11
2943,552,972,564,996,568,998,569,1005
2944,175,56,183,56,183,57,183,57
2945,370,594,382,605,383,609,386,610
2946,20,44,21,46,21,46,21,47
2947,242,880,247,882,248,885,249,888
2949,113,206,115,206,115,206,115,206
2950,60,71,61,72,62,72,62,74
2951,131,704,136,733,139,743,140,751
2955,8,1,8,1,8,1,8,1
2962,6,3,6,3,6,3,6,3
2963,7,3,7,3,7,3,7,3
2964,179,40,197,43,198,43,202,43
2965,9,7,9,7,9,7,9,7
2966,5,1,5,1,5,1,5,1
2967,6,0,6,0,6,0,6,0
2968,33,6,35,6,35,6,35,6
2969,3,1,3,1,3,1,3,1
2970,85,15,86,15,86,15,86,15
2971,145,22,147,22,147,22,147,23
2972,130,123,134,125,134,126,134,127
2973,18,8,20,8,20,8,20,8
2974,13,20,13,21,13,21,13,21
2975,16,4,17,6,17,6,17,6
2976,60,74,65,87,66,90,66,91
2978,7,8,7,8,7,8,7,8
2979,7,0,7,0,7,0,7,0
2980,7,4,7,4,7,4,7,4
2981,2,2,2,2,2,2,2,2
2982,1,1,2,1,2,1,2,1
2984,34,16,34,16,34,16,34,16
2985,5,0,5,0,5,0,5,0
2986,49,16,50,19,51,19,52,19
2992,84,4,84,4,85,4,85,4
2993,88,108,89,109,90,109,90,109
2994,330,161,347,171,355,173,364,173
2995,145,96,156,98,157,100,158,101
2997,1776,1177,1891,1236,1923,1248,1945,1260
2998,33,21,34,23,35,23,35,23
2999,1619,618,1722,647,1747,652,1759,658
3035,30,51,30,52,30,52,30,52
3038,569,232,613,242,620,246,625,246
3040,1023,380,1068,386,1073,387,1081,388
3043,750,585,763,593,767,595,769,600
3045,13,4,13,4,13,4,13,4
3046,30,14,30,14,31,14,31,14
3047,7,3,7,3,7,3,7,3
3048,15,20,15,21,15,21,15,21
3049,4,1,4,1,4,1,4,1
3050,36,9,37,10,37,10,37,10
3051,4,4,4,4,4,4,4,4
3052,28,6,31,7,31,7,31,7
3053,4,2,4,2,4,2,4,2
3055,84,110,91,117,91,119,93,119
3056,7,3,8,3,8,3,8,3
3059,20,16,21,17,21,17,22,17
3060,8,3,8,3,8,3,8,3
3062,4,4,4,4,4,4,4,4
3063,36,18,36,20,36,21,36,22
3064,50,49,50,57,50,57,50,57
3065,19,43,20,43,20,43,20,43
3066,2,9,2,9,2,9,2,9
3067,8,5,8,5,8,5,8,5
3068,22,5,23,5,23,5,23,5
3069,2,1,3,1,3,1,3,1
3070,5,1,6,1,6,1,6,1
3071,14,9,14,9,14,9,15,9
3072,249,243,273,261,277,267,284,272
3073,399,357,439,389,450,394,461,405
3074,4,5,4,5,4,6,5,6
3075,34,22,37,26,37,28,39,29
3077,6,18,7,20,7,20,7,21
3078,6,15,6,15,7,15,7,15
3079,13,21,13,21,13,21,13,21
3080,32,8,33,9,33,9,35,9
3081,13,5,14,5,14,5,14,5
3083,9,20,9,20,9,20,9,20
3084,9,3,9,5,10,5,10,5
3085,16,5,16,5,16,5,16,5
3086,48,39,48,40,48,40,48,40
3087,5,42,7,45,7,45,7,45
3088,14,7,14,7,14,7,15,7
3090,18,102,23,108,23,112,24,112
3091,27,11,29,11,29,11,29,11
3093,4,8,4,8,4,8,4,8
3094,8,0,8,0,8,0,8,0
3095,11,3,11,3,11,3,11,3
3096,59,5,61,5,63,5,63,5
3098,1135,186,1263,208,1297,210,1324,210
3099,122,65,126,68,126,68,127,68
3100,49,17,50,18,50,19,50,19
3101,30,20,34,21,34,21,36,22
3102,6,4,6,4,6,4,6,4
3104,159,80,163,83,164,83,164,83
3105,153,66,157,68,157,68,157,68
3106,123,73,131,76,133,77,133,78
3109,11,6,13,6,13,6,13,6
3111,8,9,8,9,8,9,8,9
3112,76,7,76,7,76,7,76,7
3113,8,33,10,34,10,34,10,34
3114,7,7,7,8,7,8,7,8
3115,10,3,10,6,10,6,11,6
3116,3,8,4,10,4,10,5,11
3119,10,5,10,5,10,5,10,5
3120,11,5,11,5,11,5,11,5
3122,14,4,14,4,14,4,14,4
3123,16,20,17,20,17,20,17,20
3125,7,3,7,3,7,3,7,3
3126,21,14,22,14,22,15,22,16
3127,1,0,1,0,1,0,1,0
3131,14,12,14,12,14,12,14,12
3132,7,3,8,3,8,3,8,3
3133,93,34,98,36,99,36,100,37
3134,28,28,28,28,30,28,30,29
3137,5,0,5,0,5,0,5,0
3138,2,0,2,0,2,0,2,0
3139,0,1,0,1,0,1,0,1
3140,1,3,1,3,1,3,1,3
3143,3,3,3,3,3,3,3,3
3144,2,2,2,2,2,2,2,2
3145,12,10,12,10,12,10,12,10
3147,9,13,10,13,10,13,10,13
3148,10,15,10,15,10,16,10,16
3149,23,8,24,8,24,8,24,8
3150,2,4,2,4,2,4,2,4
3151,7,3,7,4,7,4,7,4
3152,4,0,4,0,4,0,4,0
3153,3,3,3,3,3,3,3,3
3154,4,1,4,1,4,1,4,1
3155,3,4,3,5,3,5,3,5
3156,37,8,37,8,37,8,37,8
3157,12,13,12,13,12,15,12,15
3158,4,17,4,17,4,18,4,18
3159,3,4,3,4,3,4,3,4
3160,0,4,0,4,0,4,1,4
3161,2,5,2,5,2,5,2,5
3162,29,120,29,123,29,123,29,125
3163,20,14,21,14,21,14,21,14
3164,17,4,18,4,18,4,18,4
3165,0,0,0,1,0,1,0,1
3166,5,4,5,7,5,8,5,9
3167,2,1,2,1,2,1,2,1
3168,4,9,6,14,6,15,6,17
3169,1,0,1,0,1,0,1,0
3172,0,3,0,3,0,3,0,4
3173,1,3,1,3,1,3,1,3
3174,5,9,5,13,5,13,5,13
3175,4,1,4,1,4,1,4,1
3176,0,1,0,1,0,1,0,1
3177,2,2,2,3,2,3,2,4
3178,0,2,0,2,0,2,0,3
3179,1,2,1,2,1,2,1,2
3180,0,3,0,3,0,3,0,3
3182,0,0,0,0,0,0,0,0
3183,1,2,1,2,1,2,1,2
3185,4,10,4,11,4,11,4,11
3187,0,1,0,1,0,1,0,1
3189,2,4,2,4,2,4,2,4
3191,9,5,9,6,10,6,10,6
3192,2,2,2,2,2,2,2,2
3193,15,25,16,27,16,27,16,27
3194,2,1,2,1,2,1,2,1
3196,24,48,24,48,24,48,24,48
3197,3,4,3,4,3,4,3,4
3198,1,3,1,3,1,3,1,3
3199,41,46,41,46,41,46,41,46
3200,1,1,1,1,1,1,1,1
3203,3,0,3,0,3,0,3,0
3204,2320,901,2341,912,2348,916,2352,918
3205,331,123,345,127,346,128,346,129
3208,2,0,2,0,2,0,2,0
3216,8,2,8,2,8,2,8,2
3217,11,5,12,5,12,5,12,5
3218,47,20,48,21,49,21,49,21
3220,38,99,38,99,38,99,38,99
3221,1,1,1,1,1,1,1,1
3222,276,540,285,548,286,550,287,553
3223,5,1,5,1,5,1,5,1
3224,2,4,2,4,2,4,2,4
3225,4,1,4,1,4,1,4,1
3226,14,5,14,5,14,5,14,5
3228,13,3,14,3,14,3,14,3
3229,2,0,2,0,2,0,2,0
3230,5,4,5,4,5,4,5,4
3231,6,4,7,4,7,4,7,4
3232,5,4,5,4,5,4,5,4
3233,1,2,2,2,2,2,2,2
3234,3,0,3,0,3,0,3,0
3237,6,1,6,1,6,1,6,1
3238,2,1,2,1,2,1,2,1
3239,25,12,26,13,26,13,26,14
3240,2,6,2,7,2,7,2,7
3241,16,5,17,5,17,5,17,5
3243,10,3,10,3,10,3,10,3
3244,9,6,10,6,11,6,11,6
3245,15,20,17,23,18,23,20,23
3246,55,16,58,16,59,16,61,16
3248,20,5,24,5,25,5,25,5
3249,3,5,3,6,3,6,3,6
3253,6,1,6,1,6,1,6,1
3254,7,10,7,11,7,11,7,11
3255,288,40,293,42,299,42,300,42
3256,12,2,13,2,14,2,14,2
3261,33,11,36,12,36,12,37,12
3262,22,7,22,7,22,7,22,9
3263,25,11,27,12,27,12,27,12
3265,7,4,8,4,8,4,8,4
3266,2,1,2,1,2,1,2,1
3267,16,7,16,7,17,7,17,7
3268,9,0,9,0,9,0,9,0
3269,5,1,5,1,5,1,5,1
3271,7,3,7,3,7,3,7,3
3273,5,2,6,2,6,2,6,2
3274,1286,1486,1319,1544,1327,1555,1331,1566
3276,44,73,46,76,46,76,46,76
3277,22,38,23,41,23,41,23,43
3278,11,14,12,14,12,14,12,14
3279,1,4,1,5,1,5,1,5
3280,6,5,7,5,7,5,7,5
3281,15,3,17,3,17,3,17,3
3283,4,4,4,5,4,5,4,5
3284,0,0,0,0,0,0,0,0
3285,782,460,821,489,828,494,841,500
3286,68,194,70,195,72,195,73,197
3290,5,1,5,1,5,1,5,1
3291,6,5,6,5,6,5,6,5
3301,5,2,5,2,5,2,5,2
3302,6,1,6,1,6,1,6,1
3304,18,6,18,6,18,6,18,6
3306,5,10,5,10,5,10,5,10
3307,1,7,1,8,1,8,1,8
3309,3,1,3,2,3,2,4,4
3310,33,37,36,46,36,51,36,56
3312,0,0,0,0,0,0,0,0
3313,2,0,5,0,5,0,5,0
3314,1,3,1,3,1,3,1,3
3315,2,0,2,0,2,0,2,0
3316,1,0,1,0,1,0,1,0
3317,0,0,0,0,0,0,0,0
3323,1,1,1,1,1,1,1,1
3329,1,0,1,0,1,0,1,0
3330,0,2,0,2,0,2,0,2
3333,0,1,0,1,0,1,0,1
3335,145,198,167,213,169,219,173,222
3336,4,9,4,9,4,9,4,9
3341,0,1,0,1,0,1,0,1
3345,3,0,3,0,3,0,3,0
3348,5,1,5,1,5,1,5,1
3350,5,0,6,0,6,0,6,0
3352,3,6,4,6,5,6,5,6
3353,1,1,1,1,1,1,1,1
3354,2,2,2,2,2,2,2,2
3356,0,1,0,2,0,2,0,2
3357,2,0,2,0,2,0,2,0
3359,12,1,12,1,13,1,13,1
3360,3,7,3,7,3,8,3,8
3361,33,85,33,87,33,87,33,87
3362,147,527,157,572,160,583,162,595
3364,6,1,6,1,6,1,6,1
3365,8,10,8,10,8,10,8,10
3366,3,5,3,5,3,5,3,5
3367,14,6,14,6,14,6,14,6
3368,7,3,7,3,7,3,7,3
3369,121,141,128,149,132,150,133,154
3370,56,273,59,281,59,281,59,281
3371,55,27,55,27,55,27,55,27
3373,2,1,2,1,2,1,2,1
3374,22,17,23,17,23,17,23,17
3375,164,274,169,292,170,294,170,298
3376,11,11,11,11,11,11,11,11
3380,9,14,10,14,10,14,10,14
3386,15,2,15,2,15,2,15,2
3387,1,0,1,0,1,0,1,0
3403,13,7,13,7,13,7,13,7
3408,221,263,227,266,229,267,230,268
3442,346,230,362,239,368,240,373,244
3444,6,2,6,2,6,2,6,2
3446,58,164,64,182,65,186,66,186
3448,5,13,5,13,5,13,5,13
3449,3,16,3,16,3,16,3,16
3452,1091,1654,1174,1730,1190,1749,1206,1771
3453,133,705,138,759,139,786,142,816
3454,190,638,197,642,199,647,200,651
3455,67,238,78,252,80,255,80,258
3456,30,60,31,63,32,65,32,65
3457,11,10,11,10,11,10,11,10
3509,20,16,20,16,21,16,21,16
3511,181,234,184,248,185,250,186,252
3517,2,4,2,4,2,4,2,4
3518,0,2,0,2,0,2,0,2
3519,1,2,1,2,1,2,1,2
3520,7,0,7,0,7,0,7,0
3521,3,3,3,3,3,3,3,3
3523,2,23,2,23,2,23,2,23
3524,8,7,8,7,8,7,8,7
3525,15,15,15,15,15,15,15,15
3526,2,4,2,4,2,4,2,4
3527,23,9,23,9,23,9,23,9
3536,6,10,7,10,8,11,8,11
3537,1633,1170,1709,1227,1724,1236,1745,1249
3539,17,4,18,4,18,4,18,4
3551,7,4,7,4,7,4,7,4
3556,34,22,40,27,41,27,41,27
3623,7,4,7,4,7,4,7,4
3679,22,22,22,22,22,22,22,22
3682,31,74,33,76,33,76,33,76
3684,0,1,0,1,0,1,0,1
3689,54,30,56,30,57,30,58,31
3704,238,96,243,101,248,104,253,105
3706,80,12,81,12,81,12,81,12
3708,22,10,23,10,23,10,23,10
3728,28,10,29,12,29,13,29,14
3730,36,17,37,18,38,18,38,18
3735,66,41,67,41,67,41,67,42
3740,1671,1188,1694,1207,1700,1214,1704,1217
3743,13,17,13,17,13,17,13,17
3759,49,20,49,20,49,20,49,20
3793,24,3,26,3,26,3,26,3
3795,56,32,61,32,62,32,63,32
4017,5,14,5,14,5,14,5,14
4023,13,6,14,6,14,6,14,6
4025,13,3,13,3,13,3,13,3
4026,3,2,3,2,3,2,3,2
4027,1,1,2,1,2,1,2,1
4028,4,6,4,6,4,6,4,6
4029,5,2,5,2,5,2,5,2
4031,3,0,3,0,3,0,3,0
4032,21,1,22,1,22,1,22,1
4033,18,1,19,1,19,1,19,1
4034,8,5,8,5,8,5,8,5
4035,7,6,8,6,8,6,8,6
4036,5,19,5,19,5,19,5,19
4037,15,8,15,8,15,8,15,8
4039,15,9,15,11,15,12,15,13
4101,345,1058,373,1161,378,1195,381,1201
4102,148,898,163,963,164,982,170,1002
4106,69,203,73,206,73,206,74,206
4131,1346,250,1360,253,1363,253,1365,253
4164,17,4,18,4,18,4,18,4
4169,435,1208,466,1265,476,1276,482,1286
4204,41,79,43,79,43,80,43,80
4205,4,3,4,3,4,5,5,5
4206,1,8,1,8,1,8,1,8
4207,7,23,7,25,7,25,7,28
4208,0,2,0,2,0,2,0,2
4209,2,1,2,1,2,1,2,1
4210,1,2,1,2,1,2,1,2
4211,2,0,2,0,2,0,2,0
4223,637,925,641,928,642,929,644,929
4264,2,0,2,0,2,0,2,0
4265,4,5,4,5,4,5,4,5
4266,27,42,28,45,29,49,29,51
4333,164,259,169,268,169,269,170,270
4334,10,3,10,3,10,3,10,3
4338,15,0,15,0,15,0,15,0
4346,7,9,8,10,8,10,8,10
4347,0,2,0,2,0,2,0,2
4349,8,11,8,11,8,11,8,11
4350,8,30,10,31,10,31,11,31
4383,3,5,4,6,4,6,4,6
4417,3536,2502,4027,3201,4091,3250,4134,3311
4466,152,8,152,8,152,8,152,8
4468,12,6,13,6,13,6,13,6
4504,41,27,43,28,43,28,43,28
4520,40,17,40,17,40,17,40,18
4529,223,576,229,591,231,595,235,599
4530,55,176,56,178,56,179,56,180
4538,28,10,28,10,28,10,28,10
4543,12,13,12,13,12,13,12,13
4565,48,55,50,65,50,67,50,69
4566,15,10,15,10,15,10,15,10
4567,11,2,11,2,11,2,11,2
4573,26,7,26,8,27,9,27,10
4658,43,37,43,37,44,37,44,37
4660,42,84,42,85,42,85,43,85
4661,193,303,195,307,195,307,197,308
4662,38,88,41,91,41,91,41,91
4666,39,42,39,42,39,42,39,42
4700,8,1,8,1,8,1,8,1
4767,2128,3435,2180,3517,2188,3530,2195,3548
4771,288,223,292,227,292,228,292,229
4780,9,20,9,22,9,22,9,22
4785,178,149,183,153,184,153,185,154
4786,11858,5458,12075,5647,12128,5680,12167,5712
4791,30,24,30,24,30,24,30,24
4795,192,55,194,55,195,55,195,55
4800,28,5,28,5,28,5,28,5
4807,6,4,7,5,7,5,7,5
4809,1231,338,1276,351,1287,352,1299,355
4813,209,160,213,162,214,164,215,165
4814,273,425,274,426,275,427,275,428
4815,65,7,67,7,67,7,67,7
4892,630449,179003,634873,180586,635606,180853,636208,181088
5040,253,100,262,101,262,103,262,104
5045,113,51,118,52,118,52,121,53
5047,67,32,72,34,73,37,76,37
5048,639,212,659,221,664,222,677,224
5091,115,86,121,91,122,93,125,93
5095,76,129,77,130,77,130,77,130
5096,244,368,254,381,260,388,261,391
5097,235,342,249,358,251,363,252,365
5098,208,71,215,72,218,73,219,74
5127,10,5,10,6,10,6,11,6
5133,53,16,54,16,54,16,54,16
5148,1027,1859,1064,1916,1072,1928,1082,1946
5203,135,844,144,857,145,863,146,867
5207,989,1256,1019,1326,1022,1334,1029,1344
5217,939,1073,969,1099,980,1110,982,1115
5220,2493,4919,2639,5213,2677,5290,2701,5334
5226,71,120,76,124,76,124,76,124
5231,104,172,115,180,117,184,119,191
5232,2123,1568,2314,1691,2354,1723,2395,1748
5239,3,4,3,4,3,4,3,4
5240,8,4,8,4,8,4,8,4
5268,1,1,1,2,1,2,1,2
5269,0,0,0,0,0,0,0,0
5307,1458,1369,1503,1433,1516,1449,1525,1458
5332,7,24,7,24,7,24,7,24
5351,90,30,91,31,91,31,91,31
5352,129,40,132,43,132,43,132,43
5460,233,52,240,52,240,53,241,53
5461,113,14,113,16,114,16,115,16
5510,1423,1823,1537,1922,1548,1940,1559,1954
5560,13,13,13,13,13,14,13,14
5604,163,65,163,66,163,66,163,67
5618,14,5,14,5,14,5,14,5
5780,7,3,8,3,8,4,8,4
5781,4,1,5,1,5,1,5,1
5782,2,0,2,0,2,0,2,0
5783,0,0,0,0,0,0,0,0
5784,2,3,2,4,2,4,2,4
5787,0,0,0,0,0,0,0,0
5788,0,0,0,0,0,0,0,0
5789,0,0,0,0,0,0,0,0
5790,1,4,1,4,1,4,1,4
5791,1,0,2,0,2,0,2,0
5792,6,5,8,7,8,8,8,8
5793,6,1,6,1,6,1,6,1
5794,0,1,0,1,1,2,1,2
5795,0,0,0,0,0,0,0,0
5796,0,0,0,1,0,1,0,1
5797,17,14,17,14,17,14,17,14
5798,1,1,1,1,1,1,1,1
5799,0,1,0,1,0,1,0,1
5802,1,2,1,2,1,2,1,2
5803,1,0,1,0,1,0,1,0
5804,18,18,19,19,19,19,19,19
5805,4,1,4,1,4,1,4,1
5806,8,6,8,6,8,6,8,6
5809,7,4,8,4,8,5,8,5
5810,0,0,0,0,0,0,1,0
5811,0,1,2,1,3,1,3,1
5812,2,1,2,1,2,1,2,1
5814,4,6,4,6,4,6,4,6
5816,0,0,0,0,0,0,0,0
5817,1,1,1,1,1,1,1,1
5818,35,33,36,33,36,33,36,33
5819,5,0,5,0,5,1,5,1
5821,2,0,2,1,2,2,2,2
5823,2,1,2,1,2,1,2,1
5825,4,0,5,0,5,0,5,0
5826,0,0,0,0,0,0,0,0
5827,38,46,39,46,39,46,39,46
5828,1,0,1,0,1,0,1,0
5829,2,1,2,1,2,1,2,1
5831,0,0,0,0,0,0,0,0
5833,1,0,1,0,1,0,1,0
5835,7,7,7,7,7,7,7,7
5836,33,12,33,12,33,12,33,12
5837,1,0,1,0,1,0,1,0
5838,10,4,11,4,12,4,13,4
5839,0,0,0,0,0,0,0,0
5840,1,0,1,0,1,0,1,0
5841,2,0,2,0,2,0,2,0
5842,4,3,5,4,6,4,6,4
5843,6,10,6,10,6,10,6,10
5844,5,0,5,0,5,0,5,0
5846,0,0,0,0,0,0,0,0
5847,5,0,6,0,6,0,6,0
5850,2,0,2,0,2,0,2,0
5851,13,12,13,13,13,13,13,13
5853,1,0,1,0,1,0,1,0
5855,1,1,1,1,1,1,1,1
5856,1,2,1,2,1,2,1,2
5858,4,1,4,1,4,1,4,1
5859,0,0,0,0,0,0,0,0
5860,1,1,1,1,1,1,1,1
5861,1,0,1,0,1,0,1,0
5862,0,0,0,0,0,0,0,0
5864,0,5,0,5,0,5,0,5
5866,7,2,8,3,8,3,8,3
5867,4,0,4,0,4,1,4,1
5868,0,1,0,1,0,1,0,1
5869,0,0,0,1,0,1,0,1
5870,0,0,0,0,0,0,0,0
5872,3,0,3,0,3,0,3,0
5873,15,18,15,18,15,18,15,18
5874,0,2,0,2,0,2,0,2
5875,2,1,3,1,3,1,3,1
5876,4,2,4,2,4,2,4,2
5878,1,0,1,0,1,0,1,0
5880,2,2,2,3,2,4,2,4
5881,3,2,3,2,3,2,3,2
5882,0,0,0,0,0,0,0,0
5883,3,1,3,1,3,1,3,1
5884,13,4,13,4,13,4,13,4
5885,0,0,0,0,0,0,1,0
5886,0,0,0,0,0,0,0,0
5887,5,8,5,9,5,9,5,9
5888,3,3,3,3,3,3,3,3
5889,3,2,3,2,3,2,3,2
5891,5,0,5,0,5,1,5,1
5892,0,0,0,1,0,1,0,1
5893,2,4,2,4,3,5,3,5
5894,1,2,2,2,2,2,2,2
5895,5,4,5,4,5,4,5,4
5896,3,3,3,4,3,4,3,4
5897,0,2,0,2,0,2,0,2
5898,0,8,0,10,0,10,0,10
5899,1,0,1,0,2,0,2,0
5901,1,0,1,0,1,0,1,0
5902,0,0,0,0,0,1,0,1
5903,1,0,1,0,1,1,1,1
5904,0,0,0,0,0,0,0,0
5905,4,4,4,4,4,4,4,4
5906,6,2,6,2,6,2,6,2
5910,0,0,0,0,0,0,0,0
5911,1,0,2,0,2,0,2,0
5912,0,1,0,1,0,1,0,1
5913,0,0,0,0,0,0,0,0
5915,5,0,5,0,5,0,5,0
5916,0,2,0,2,0,2,0,2
5918,1,1,1,1,1,1,1,1
5919,7,0,7,0,7,0,7,0
5920,8,4,8,4,8,4,8,4
5921,1,0,1,0,1,0,1,0
5922,1,0,1,0,1,0,1,0
5923,4,2,4,2,4,2,4,2
5925,2,0,2,0,2,0,2,0
5927,1,0,1,0,1,0,1,0
5928,2,0,2,0,2,0,2,0
5929,2,1,2,1,2,1,2,1
5930,2,1,2,1,2,1,2,1
5931,4,6,4,6,4,6,4,6
5934,2,3,2,3,2,3,2,3
5935,1,1,1,1,1,1,2,1
5937,3,5,3,5,3,5,3,5
5938,8,0,8,0,8,0,8,0
5939,1,0,1,0,1,0,1,0
5940,0,1,0,1,0,1,0,1
5942,2,2,2,2,2,2,2,2
5943,2,0,2,0,2,0,2,0
5944,0,0,0,0,0,0,0,0
5948,0,0,0,0,0,0,0,0
5949,0,3,0,3,0,3,0,3
5951,1,3,1,4,1,4,1,4
5952,3,3,3,3,3,3,3,3
5953,4,5,4,6,4,6,4,6
5954,0,0,0,0,0,0,0,0
5955,0,0,0,0,0,0,0,0
5957,4,2,5,2,5,2,5,2
5958,0,0,0,0,0,0,0,0
5959,1,1,1,1,1,1,1,1
5960,0,1,0,1,0,1,0,1
5961,1,2,2,2,2,3,2,3
5962,3,0,4,0,4,0,4,0
5964,5,1,5,3,5,3,5,3
5965,22,23,22,23,22,23,22,23
5966,1,2,1,2,1,2,1,2
5968,4,4,4,4,4,4,4,4
5969,1,1,1,1,1,1,2,1
5971,0,0,0,0,0,0,0,0
5972,2,1,2,1,2,1,2,1
5973,2,3,3,3,3,3,3,3
5974,0,1,0,1,0,1,0,1
5975,2,1,2,1,2,1,2,1
5976,0,0,0,0,0,0,0,0
5977,5,0,5,0,5,0,5,0
5978,1,0,1,0,1,0,1,0
5979,2,0,2,0,2,0,2,0
5980,6,6,6,6,6,6,6,6
5981,1,1,1,1,1,1,1,1
5983,1,0,1,0,1,0,1,0
5984,1,0,1,0,1,0,1,0
5985,0,0,0,0,0,0,0,0
5986,0,0,0,0,0,0,0,0
5987,0,0,0,0,0,0,0,0
5988,0,0,0,0,0,1,0,1
5990,4,0,4,0,4,0,4,0
5991,36,26,36,26,36,26,36,26
5992,2,2,2,2,2,2,2,2
5993,4,0,4,0,4,0,4,0
5994,3,2,3,2,3,2,3,2
5995,4,0,4,0,4,0,4,0
5996,2,4,2,4,2,4,2,4
5997,3,4,3,4,3,4,3,4
5999,1,0,2,0,2,0,2,0
6000,5,3,5,3,5,3,5,3
6001,2,0,2,0,2,0,2,0
6002,3,1,3,1,3,1,3,1
6004,1,1,1,1,1,1,1,1
6005,22,89,23,91,23,91,23,91
6006,1,0,2,0,2,0,2,0
6007,2,2,2,2,2,2,2,2
6008,0,0,0,0,1,0,1,0
6009,5,5,5,5,5,5,5,5
6010,1,0,2,0,2,0,2,0
6011,3,1,4,1,4,1,4,1
6013,3,0,3,0,3,0,3,0
6014,10,6,12,8,13,8,13,8
6015,1,2,1,3,1,3,1,3
6016,2,6,2,7,2,7,2,7
6017,4,0,4,0,4,0,4,0
6018,3,3,3,3,3,3,3,3
6019,6,0,6,0,6,0,6,0
6021,1,2,1,2,1,2,1,2
6022,1,0,1,0,1,0,1,0
6023,6,1,6,1,6,1,6,1
6024,6,3,6,3,6,3,6,3
6025,1,4,2,4,2,4,2,4
6026,2,6,2,6,2,6,2,6
6027,3,0,3,0,3,0,3,0
6028,4,5,4,5,4,5,4,5
6029,1,0,1,0,1,0,1,0
6030,5,20,5,21,5,21,5,21
6032,9,2,9,2,9,2,9,2
6033,6,4,6,5,6,5,6,5
6035,3,5,3,5,3,5,3,5
6036,1,0,1,0,1,0,1,0
6038,1,2,1,2,1,2,1,2
6039,22,11,22,11,22,11,22,11
6041,5,14,5,14,5,14,5,14
6042,131,159,139,166,140,166,142,166
6043,1,1,1,1,1,1,1,1
6044,1,1,1,1,1,1,1,1
6045,0,0,0,0,0,0,0,0
6047,1,0,1,0,1,0,1,0
6048,0,0,0,1,0,1,0,1
6049,1,5,1,5,1,5,1,5
6050,2,0,2,0,2,0,2,0
6051,0,1,0,1,0,1,0,1
6053,5,2,5,2,5,2,5,2
6054,0,3,0,5,0,5,1,5
6055,3,2,3,2,3,2,3,2
6056,3,2,3,2,3,2,3,2
6057,3,0,3,0,3,0,3,0
6059,7,0,7,0,7,0,7,0
6060,2,2,2,2,2,2,2,2
6061,2,2,2,3,2,3,2,4
6062,3,0,4,0,4,0,4,0
6063,2,3,2,3,2,3,2,3
6064,0,1,0,1,0,1,0,1
6065,0,2,1,2,1,2,1,2
6066,0,0,0,0,0,0,0,0
6067,5,1,5,1,5,1,5,1
6068,0,0,0,1,0,1,0,1
6070,3,2,3,2,3,2,3,2
6072,0,0,0,0,0,0,0,0
6073,1,0,1,0,1,1,1,1
6074,3,0,3,1,3,1,3,1
6075,22,13,23,13,24,13,24,13
6076,3,3,3,3,3,3,3,3
6077,2,0,2,0,2,0,2,0
6078,2,0,2,0,2,0,2,0
6079,0,2,0,2,0,2,0,2
6080,1,2,1,2,1,2,1,2
6081,0,0,0,0,0,0,0,0
6082,4,1,4,1,4,1,4,1
6083,23,18,23,18,23,18,23,19
6085,0,1,0,1,0,1,0,1
6086,1,1,1,1,1,1,1,1
6088,3,0,4,1,4,1,4,1
6090,0,0,0,0,0,0,0,0
6091,3,0,4,0,4,0,4,0
6092,3,2,5,2,5,2,5,2
6093,5,1,5,1,5,1,5,1
6094,1,0,1,0,1,0,1,0
6096,2,2,2,2,2,2,3,2
